Año,ID_estado,Nombre_estado,ID_municipio,Municipio,Partido,Votos,Votos_validos,Votos_candidato_sin_registro,Votos_nulos,Total_de_votos,Lista_nominal,votos_coalicion,Coalición
2018,31,YUCATAN,31,DZONCAUICH,PVEM,2,2620,0,26,2646,2846,2,No
2018,31,YUCATAN,31,DZONCAUICH,PT,1,2620,0,26,2646,2846,1,No
2018,31,YUCATAN,31,DZONCAUICH,MC,0,2620,0,26,2646,2846,0,No
2018,31,YUCATAN,31,DZONCAUICH,NUAL,2,2620,0,26,2646,2846,2,No
2018,31,YUCATAN,31,DZONCAUICH,MORENA,15,2620,0,26,2646,2846,15,No
2018,31,YUCATAN,31,DZONCAUICH,ES,0,2620,0,26,2646,2846,0,No
2018,31,YUCATAN,31,DZONCAUICH,PAN_MC,9,2620,0,26,2646,2846,1209,Sí
2018,31,YUCATAN,31,DZONCAUICH,PRI_PVEM_NUAL,8,2620,0,26,2646,2846,1380,Sí
2018,31,YUCATAN,31,DZONCAUICH,PRI_PVEM,4,2620,0,26,2646,2846,1374,Sí
2018,31,YUCATAN,31,DZONCAUICH,PRI_NUAL,1,2620,0,26,2646,2846,1371,Sí
2018,31,YUCATAN,31,DZONCAUICH,PVEM_NUAL,0,2620,0,26,2646,2846,4,Sí
2018,31,YUCATAN,31,DZONCAUICH,PT_MORENA_ES,9,2620,0,26,2646,2846,25,Sí
2018,31,YUCATAN,31,DZONCAUICH,PT_MORENA,0,2620,0,26,2646,2846,16,Sí
2018,31,YUCATAN,31,DZONCAUICH,PT_ES,0,2620,0,26,2646,2846,1,Sí
2018,31,YUCATAN,31,DZONCAUICH,MORENA_ES,1,2620,0,26,2646,2846,16,Sí
2018,31,YUCATAN,32,ESPITA,PAN,2056,8540,16,102,8658,10520,2056,No
2018,31,YUCATAN,32,ESPITA,PRI,4152,8540,16,102,8658,10520,4152,No
2018,31,YUCATAN,32,ESPITA,PVEM,1538,8540,16,102,8658,10520,1538,No
2018,31,YUCATAN,32,ESPITA,PT,32,8540,16,102,8658,10520,32,No
2018,31,YUCATAN,32,ESPITA,MC,28,8540,16,102,8658,10520,28,No
2018,31,YUCATAN,32,ESPITA,MORENA,602,8540,16,102,8658,10520,602,No
2018,31,YUCATAN,32,ESPITA,PAN_MC,39,8540,16,102,8658,10520,2123,Sí
2018,31,YUCATAN,32,ESPITA,PRI_PVEM_NUAL,18,8540,16,102,8658,10520,5708,Sí
2018,31,YUCATAN,32,ESPITA,PRI_PVEM,28,8540,16,102,8658,10520,5718,Sí
2018,31,YUCATAN,32,ESPITA,PRI_NUAL,4,8540,16,102,8658,10520,4156,Sí
2018,31,YUCATAN,32,ESPITA,PVEM_NUAL,0,8540,16,102,8658,10520,1538,Sí
2018,31,YUCATAN,32,ESPITA,PT_MORENA_ES,19,8540,16,102,8658,10520,653,Sí
2018,31,YUCATAN,32,ESPITA,PT_MORENA,15,8540,16,102,8658,10520,649,Sí
2018,31,YUCATAN,32,ESPITA,MORENA_ES,9,8540,16,102,8658,10520,611,Sí
2018,31,YUCATAN,33,HALACHO,PAN,1572,12737,4,240,12981,14705,1572,No
2018,31,YUCATAN,33,HALACHO,PRI,4621,12737,4,240,12981,14705,4621,No
2018,31,YUCATAN,33,HALACHO,PRD,61,12737,4,240,12981,14705,61,No
2018,31,YUCATAN,33,HALACHO,PT,36,12737,4,240,12981,14705,36,No
2018,31,YUCATAN,33,HALACHO,NUAL,5538,12737,4,240,12981,14705,5538,No
2018,31,YUCATAN,33,HALACHO,MORENA,750,12737,4,240,12981,14705,750,No
2018,31,YUCATAN,33,HALACHO,ES,13,12737,4,240,12981,14705,13,No
2018,31,YUCATAN,33,HALACHO,PAN_MC,38,12737,4,240,12981,14705,1610,Sí
2018,31,YUCATAN,33,HALACHO,PRI_PVEM_NUAL,26,12737,4,240,12981,14705,10185,Sí
2018,31,YUCATAN,33,HALACHO,PRI_PVEM,17,12737,4,240,12981,14705,4638,Sí
2018,31,YUCATAN,33,HALACHO,PRI_NUAL,5,12737,4,240,12981,14705,10164,Sí
2018,31,YUCATAN,33,HALACHO,PVEM_NUAL,1,12737,4,240,12981,14705,5539,Sí
2018,31,YUCATAN,33,HALACHO,PT_MORENA_ES,39,12737,4,240,12981,14705,838,Sí
2018,31,YUCATAN,33,HALACHO,PT_MORENA,12,12737,4,240,12981,14705,798,Sí
2018,31,YUCATAN,33,HALACHO,PT_ES,1,12737,4,240,12981,14705,50,Sí
2018,31,YUCATAN,33,HALACHO,MORENA_ES,7,12737,4,240,12981,14705,770,Sí
2018,31,YUCATAN,34,HOCABA,PAN,455,3821,1,71,3893,4666,455,No
2018,31,YUCATAN,34,HOCABA,PRI,847,3821,1,71,3893,4666,847,No
2018,31,YUCATAN,34,HOCABA,PRD,403,3821,1,71,3893,4666,403,No
2018,31,YUCATAN,34,HOCABA,PVEM,46,3821,1,71,3893,4666,46,No
2018,31,YUCATAN,34,HOCABA,PT,22,3821,1,71,3893,4666,22,No
2018,31,YUCATAN,34,HOCABA,NUAL,224,3821,1,71,3893,4666,224,No
2018,31,YUCATAN,34,HOCABA,MORENA,1087,3821,1,71,3893,4666,1087,No
2018,31,YUCATAN,34,HOCABA,ES,692,3821,1,71,3893,4666,692,No
2018,31,YUCATAN,34,HOCABA,PAN_MC,13,3821,1,71,3893,4666,468,Sí
2018,31,YUCATAN,34,HOCABA,PRI_PVEM_NUAL,9,3821,1,71,3893,4666,1126,Sí
2018,31,YUCATAN,34,HOCABA,PRI_PVEM,6,3821,1,71,3893,4666,899,Sí
2018,31,YUCATAN,34,HOCABA,PRI_NUAL,1,3821,1,71,3893,4666,1072,Sí
2018,31,YUCATAN,34,HOCABA,PT_MORENA_ES,10,3821,1,71,3893,4666,1811,Sí
2018,31,YUCATAN,34,HOCABA,PT_MORENA,4,3821,1,71,3893,4666,1113,Sí
2018,31,YUCATAN,34,HOCABA,PT_ES,1,3821,1,71,3893,4666,715,Sí
2018,31,YUCATAN,34,HOCABA,MORENA_ES,1,3821,1,71,3893,4666,1780,Sí
2018,31,YUCATAN,35,HOCTUN,PAN,1887,3974,4,67,4045,4738,1887,No
2018,31,YUCATAN,35,HOCTUN,PRI,1889,3974,4,67,4045,4738,1889,No
2018,31,YUCATAN,35,HOCTUN,PRD,2,3974,4,67,4045,4738,2,No
2018,31,YUCATAN,35,HOCTUN,PVEM,12,3974,4,67,4045,4738,12,No
2018,31,YUCATAN,35,HOCTUN,PT,1,3974,4,67,4045,4738,1,No
2018,31,YUCATAN,35,HOCTUN,NUAL,49,3974,4,67,4045,4738,49,No
2018,31,YUCATAN,35,HOCTUN,MORENA,49,3974,4,67,4045,4738,49,No
2018,31,YUCATAN,35,HOCTUN,ES,4,3974,4,67,4045,4738,4,No
2018,31,YUCATAN,35,HOCTUN,PT_MORENA_ES,2,3974,4,67,4045,4738,56,Sí
2018,31,YUCATAN,35,HOCTUN,PT_MORENA,0,3974,4,67,4045,4738,50,Sí
2018,31,YUCATAN,35,HOCTUN,PT_ES,0,3974,4,67,4045,4738,5,Sí
2018,31,YUCATAN,35,HOCTUN,MORENA_ES,0,3974,4,67,4045,4738,53,Sí
2018,31,YUCATAN,35,HOCTUN,Candidatura Independiente,79,3974,4,67,4045,4738,79,No
2018,31,YUCATAN,36,HOMUN,PAN,2352,5292,1,93,5386,5930,2352,No
2018,31,YUCATAN,36,HOMUN,PRI,2278,5292,1,93,5386,5930,2278,No
2018,31,YUCATAN,36,HOMUN,PRD,120,5292,1,93,5386,5930,120,No
2018,31,YUCATAN,36,HOMUN,PVEM,285,5292,1,93,5386,5930,285,No
2018,31,YUCATAN,36,HOMUN,PT,10,5292,1,93,5386,5930,10,No
2018,31,YUCATAN,36,HOMUN,MC,4,5292,1,93,5386,5930,4,No
2018,31,YUCATAN,36,HOMUN,NUAL,47,5292,1,93,5386,5930,47,No
2018,31,YUCATAN,36,HOMUN,MORENA,64,5292,1,93,5386,5930,64,No
2018,31,YUCATAN,36,HOMUN,ES,1,5292,1,93,5386,5930,1,No
2018,31,YUCATAN,36,HOMUN,PAN_MC,27,5292,1,93,5386,5930,2383,Sí
2018,31,YUCATAN,36,HOMUN,PRI_PVEM_NUAL,18,5292,1,93,5386,5930,2628,Sí
2018,31,YUCATAN,36,HOMUN,PRI_PVEM,21,5292,1,93,5386,5930,2584,Sí
2018,31,YUCATAN,36,HOMUN,PRI_NUAL,3,5292,1,93,5386,5930,2328,Sí
2018,31,YUCATAN,36,HOMUN,PVEM_NUAL,4,5292,1,93,5386,5930,336,Sí
2018,31,YUCATAN,36,HOMUN,PT_MORENA_ES,39,5292,1,93,5386,5930,114,Sí
2018,31,YUCATAN,36,HOMUN,PT_MORENA,14,5292,1,93,5386,5930,88,Sí
2018,31,YUCATAN,36,HOMUN,PT_ES,2,5292,1,93,5386,5930,13,Sí
2018,31,YUCATAN,36,HOMUN,MORENA_ES,3,5292,1,93,5386,5930,68,Sí
2018,31,YUCATAN,37,HUHI,PAN,1412,3468,0,86,3554,3973,1412,No
2018,31,YUCATAN,37,HUHI,PRI,1361,3468,0,86,3554,3973,1361,No
2018,31,YUCATAN,37,HUHI,PRD,16,3468,0,86,3554,3973,16,No
2018,31,YUCATAN,37,HUHI,PT,3,3468,0,86,3554,3973,3,No
2018,31,YUCATAN,37,HUHI,MC,2,3468,0,86,3554,3973,2,No
2018,31,YUCATAN,37,HUHI,NUAL,589,3468,0,86,3554,3973,589,No
2018,31,YUCATAN,37,HUHI,MORENA,26,3468,0,86,3554,3973,26,No
2018,31,YUCATAN,37,HUHI,ES,2,3468,0,86,3554,3973,2,No
2018,31,YUCATAN,37,HUHI,PAN_MC,19,3468,0,86,3554,3973,1433,Sí
2018,31,YUCATAN,37,HUHI,PRI_PVEM_NUAL,5,3468,0,86,3554,3973,1955,Sí
2018,31,YUCATAN,37,HUHI,PRI_PVEM,5,3468,0,86,3554,3973,1366,Sí
2018,31,YUCATAN,37,HUHI,PRI_NUAL,1,3468,0,86,3554,3973,1951,Sí
2018,31,YUCATAN,37,HUHI,PT_MORENA_ES,18,3468,0,86,3554,3973,49,Sí
2018,31,YUCATAN,37,HUHI,PT_MORENA,4,3468,0,86,3554,3973,33,Sí
2018,31,YUCATAN,37,HUHI,PT_ES,2,3468,0,86,3554,3973,7,Sí
2018,31,YUCATAN,37,HUHI,MORENA_ES,3,3468,0,86,3554,3973,31,Sí
2018,31,YUCATAN,38,HUNUCMA,PAN,6404,17496,7,348,17851,23400,6404,No
2018,31,YUCATAN,38,HUNUCMA,PRI,5334,17496,7,348,17851,23400,5334,No
2018,31,YUCATAN,38,HUNUCMA,PRD,77,17496,7,348,17851,23400,77,No
2018,31,YUCATAN,38,HUNUCMA,PVEM,2760,17496,7,348,17851,23400,2760,No
2018,31,YUCATAN,38,HUNUCMA,PT,84,17496,7,348,17851,23400,84,No
2018,31,YUCATAN,38,HUNUCMA,MC,66,17496,7,348,17851,23400,66,No
2018,31,YUCATAN,38,HUNUCMA,NUAL,122,17496,7,348,17851,23400,122,No
2018,31,YUCATAN,38,HUNUCMA,MORENA,2076,17496,7,348,17851,23400,2076,No
2018,31,YUCATAN,38,HUNUCMA,ES,299,17496,7,348,17851,23400,299,No
2018,31,YUCATAN,38,HUNUCMA,PAN_MC,74,17496,7,348,17851,23400,6544,Sí
2018,31,YUCATAN,38,HUNUCMA,PRI_PVEM_NUAL,42,17496,7,348,17851,23400,8258,Sí
2018,31,YUCATAN,38,HUNUCMA,PRI_PVEM,47,17496,7,348,17851,23400,8141,Sí
2018,31,YUCATAN,38,HUNUCMA,PRI_NUAL,13,17496,7,348,17851,23400,5469,Sí
2018,31,YUCATAN,38,HUNUCMA,PVEM_NUAL,1,17496,7,348,17851,23400,2883,Sí
2018,31,YUCATAN,38,HUNUCMA,PT_MORENA_ES,65,17496,7,348,17851,23400,2524,Sí
2018,31,YUCATAN,38,HUNUCMA,PT_MORENA,12,17496,7,348,17851,23400,2172,Sí
2018,31,YUCATAN,38,HUNUCMA,PT_ES,4,17496,7,348,17851,23400,387,Sí
2018,31,YUCATAN,38,HUNUCMA,MORENA_ES,16,17496,7,348,17851,23400,2391,Sí
2018,31,YUCATAN,39,IXIL,PAN,1221,2613,1,41,2655,2994,1221,No
2018,31,YUCATAN,39,IXIL,PRI,1260,2613,1,41,2655,2994,1260,No
2018,31,YUCATAN,39,IXIL,PVEM,27,2613,1,41,2655,2994,27,No
2018,31,YUCATAN,39,IXIL,PT,2,2613,1,41,2655,2994,2,No
2018,31,YUCATAN,39,IXIL,MC,10,2613,1,41,2655,2994,10,No
2018,31,YUCATAN,39,IXIL,NUAL,4,2613,1,41,2655,2994,4,No
2018,31,YUCATAN,39,IXIL,MORENA,54,2613,1,41,2655,2994,54,No
2018,31,YUCATAN,39,IXIL,ES,1,2613,1,41,2655,2994,1,No
2018,31,YUCATAN,39,IXIL,PAN_MC,8,2613,1,41,2655,2994,1239,Sí
2018,31,YUCATAN,39,IXIL,PRI_PVEM_NUAL,7,2613,1,41,2655,2994,1298,Sí
2018,31,YUCATAN,39,IXIL,PRI_PVEM,8,2613,1,41,2655,2994,1295,Sí
2018,31,YUCATAN,39,IXIL,PRI_NUAL,0,2613,1,41,2655,2994,1264,Sí
2018,31,YUCATAN,39,IXIL,PT_MORENA_ES,7,2613,1,41,2655,2994,64,Sí
2018,31,YUCATAN,39,IXIL,PT_MORENA,3,2613,1,41,2655,2994,59,Sí
2018,31,YUCATAN,39,IXIL,PT_ES,0,2613,1,41,2655,2994,3,Sí
2018,31,YUCATAN,39,IXIL,MORENA_ES,1,2613,1,41,2655,2994,56,Sí
2018,31,YUCATAN,40,IZAMAL,PAN,4800,15299,4,282,15585,19663,4800,No
2018,31,YUCATAN,40,IZAMAL,PRI,8582,15299,4,282,15585,19663,8582,No
2018,31,YUCATAN,40,IZAMAL,PVEM,49,15299,4,282,15585,19663,49,No
2018,31,YUCATAN,40,IZAMAL,PT,105,15299,4,282,15585,19663,105,No
2018,31,YUCATAN,40,IZAMAL,MC,114,15299,4,282,15585,19663,114,No
2018,31,YUCATAN,40,IZAMAL,NUAL,26,15299,4,282,15585,19663,26,No
2018,31,YUCATAN,40,IZAMAL,MORENA,1378,15299,4,282,15585,19663,1378,No
2018,31,YUCATAN,40,IZAMAL,ES,50,15299,4,282,15585,19663,50,No
2018,31,YUCATAN,40,IZAMAL,PAN_MC,52,15299,4,282,15585,19663,4966,Sí
2018,31,YUCATAN,40,IZAMAL,PRI_PVEM_NUAL,32,15299,4,282,15585,19663,8689,Sí
2018,31,YUCATAN,40,IZAMAL,PRI_PVEM,31,15299,4,282,15585,19663,8662,Sí
2018,31,YUCATAN,40,IZAMAL,PRI_NUAL,6,15299,4,282,15585,19663,8614,Sí
2018,31,YUCATAN,40,IZAMAL,PVEM_NUAL,1,15299,4,282,15585,19663,76,Sí
2018,31,YUCATAN,40,IZAMAL,PT_MORENA_ES,42,15299,4,282,15585,19663,1575,Sí
2018,31,YUCATAN,40,IZAMAL,PT_MORENA,13,15299,4,282,15585,19663,1496,Sí
2018,31,YUCATAN,40,IZAMAL,PT_ES,2,15299,4,282,15585,19663,157,Sí
2018,31,YUCATAN,40,IZAMAL,MORENA_ES,16,15299,4,282,15585,19663,1444,Sí
2018,31,YUCATAN,41,KANASIN,PAN,10270,39350,6,921,40277,66320,10270,No
2018,31,YUCATAN,41,KANASIN,PRI,11860,39350,6,921,40277,66320,11860,No
2018,31,YUCATAN,41,KANASIN,PRD,577,39350,6,921,40277,66320,577,No
2018,31,YUCATAN,41,KANASIN,PVEM,2058,39350,6,921,40277,66320,2058,No
2018,31,YUCATAN,41,KANASIN,PT,492,39350,6,921,40277,66320,492,No
2018,31,YUCATAN,41,KANASIN,MC,2800,39350,6,921,40277,66320,2800,No
2018,31,YUCATAN,41,KANASIN,NUAL,2579,39350,6,921,40277,66320,2579,No
2018,31,YUCATAN,41,KANASIN,MORENA,7958,39350,6,921,40277,66320,7958,No
2018,31,YUCATAN,41,KANASIN,ES,323,39350,6,921,40277,66320,323,No
2018,31,YUCATAN,41,KANASIN,PAN_PRD_MC,2,39350,6,921,40277,66320,13649,Sí
2018,31,YUCATAN,41,KANASIN,PAN_PRD,3,39350,6,921,40277,66320,10850,Sí
2018,31,YUCATAN,41,KANASIN,PAN_MC,112,39350,6,921,40277,66320,13182,Sí
2018,31,YUCATAN,41,KANASIN,PRI_PVEM_NUAL,54,39350,6,921,40277,66320,16551,Sí
2018,31,YUCATAN,41,KANASIN,PRI_PVEM,57,39350,6,921,40277,66320,13975,Sí
2018,31,YUCATAN,41,KANASIN,PRI_NUAL,12,39350,6,921,40277,66320,14451,Sí
2018,31,YUCATAN,41,KANASIN,PVEM_NUAL,2,39350,6,921,40277,66320,4639,Sí
2018,31,YUCATAN,41,KANASIN,PT_MORENA_ES,113,39350,6,921,40277,66320,8886,Sí
2018,31,YUCATAN,41,KANASIN,PT_MORENA,46,39350,6,921,40277,66320,8496,Sí
2018,31,YUCATAN,41,KANASIN,PT_ES,4,39350,6,921,40277,66320,819,Sí
2018,31,YUCATAN,41,KANASIN,MORENA_ES,28,39350,6,921,40277,66320,8309,Sí
2018,31,YUCATAN,42,KANTUNIL,PAN,1312,3214,1,35,3250,3958,1312,No
2018,31,YUCATAN,42,KANTUNIL,PRI,1484,3214,1,35,3250,3958,1484,No
2018,31,YUCATAN,42,KANTUNIL,PRD,13,3214,1,35,3250,3958,13,No
2018,31,YUCATAN,42,KANTUNIL,PVEM,264,3214,1,35,3250,3958,264,No
2018,31,YUCATAN,42,KANTUNIL,PT,5,3214,1,35,3250,3958,5,No
2018,31,YUCATAN,42,KANTUNIL,MC,3,3214,1,35,3250,3958,3,No
2018,31,YUCATAN,42,KANTUNIL,NUAL,4,3214,1,35,3250,3958,4,No
2018,31,YUCATAN,42,KANTUNIL,MORENA,90,3214,1,35,3250,3958,90,No
2018,31,YUCATAN,42,KANTUNIL,ES,1,3214,1,35,3250,3958,1,No
2018,31,YUCATAN,42,KANTUNIL,PAN_PRD_MC,0,3214,1,35,3250,3958,1328,Sí
2018,31,YUCATAN,42,KANTUNIL,PAN_PRD,0,3214,1,35,3250,3958,1325,Sí
2018,31,YUCATAN,42,KANTUNIL,PAN_MC,16,3214,1,35,3250,3958,1331,Sí
2018,31,YUCATAN,42,KANTUNIL,PRD_MC,0,3214,1,35,3250,3958,16,Sí
2018,31,YUCATAN,42,KANTUNIL,PRI_PVEM_NUAL,6,3214,1,35,3250,3958,1758,Sí
2018,31,YUCATAN,42,KANTUNIL,PRI_PVEM,3,3214,1,35,3250,3958,1751,Sí
2018,31,YUCATAN,42,KANTUNIL,PRI_NUAL,0,3214,1,35,3250,3958,1488,Sí
2018,31,YUCATAN,42,KANTUNIL,PT_MORENA_ES,8,3214,1,35,3250,3958,104,Sí
2018,31,YUCATAN,42,KANTUNIL,PT_MORENA,3,3214,1,35,3250,3958,98,Sí
2018,31,YUCATAN,42,KANTUNIL,PT_ES,0,3214,1,35,3250,3958,6,Sí
2018,31,YUCATAN,42,KANTUNIL,MORENA_ES,2,3214,1,35,3250,3958,93,Sí
2018,31,YUCATAN,43,KAUA,PAN,278,2055,1,27,2083,2196,278,No
2018,31,YUCATAN,43,KAUA,PRI,962,2055,1,27,2083,2196,962,No
2018,31,YUCATAN,43,KAUA,PT,4,2055,1,27,2083,2196,4,No
2018,31,YUCATAN,43,KAUA,MORENA,790,2055,1,27,2083,2196,790,No
2018,31,YUCATAN,43,KAUA,ES,0,2055,1,27,2083,2196,0,No
2018,31,YUCATAN,43,KAUA,PAN_MC,8,2055,1,27,2083,2196,286,Sí
2018,31,YUCATAN,43,KAUA,PRI_PVEM_NUAL,2,2055,1,27,2083,2196,964,Sí
2018,31,YUCATAN,43,KAUA,PRI_PVEM,2,2055,1,27,2083,2196,964,Sí
2018,31,YUCATAN,43,KAUA,PT_MORENA_ES,8,2055,1,27,2083,2196,802,Sí
2018,31,YUCATAN,43,KAUA,PT_MORENA,0,2055,1,27,2083,2196,794,Sí
2018,31,YUCATAN,43,KAUA,PT_ES,0,2055,1,27,2083,2196,4,Sí
2018,31,YUCATAN,43,KAUA,MORENA_ES,1,2055,1,27,2083,2196,791,Sí
2018,31,YUCATAN,44,KINCHIL,PAN,2615,4424,1,66,4491,5021,2615,No
2018,31,YUCATAN,44,KINCHIL,PRI,1170,4424,1,66,4491,5021,1170,No
2018,31,YUCATAN,44,KINCHIL,PRD,38,4424,1,66,4491,5021,38,No
2018,31,YUCATAN,44,KINCHIL,PVEM,440,4424,1,66,4491,5021,440,No
2018,31,YUCATAN,44,KINCHIL,PT,5,4424,1,66,4491,5021,5,No
2018,31,YUCATAN,44,KINCHIL,MC,9,4424,1,66,4491,5021,9,No
2018,31,YUCATAN,44,KINCHIL,NUAL,27,4424,1,66,4491,5021,27,No
2018,31,YUCATAN,44,KINCHIL,MORENA,53,4424,1,66,4491,5021,53,No
2018,31,YUCATAN,44,KINCHIL,ES,3,4424,1,66,4491,5021,3,No
2018,31,YUCATAN,44,KINCHIL,PAN_MC,12,4424,1,66,4491,5021,2636,Sí
2018,31,YUCATAN,44,KINCHIL,PRI_PVEM_NUAL,3,4424,1,66,4491,5021,1640,Sí
2018,31,YUCATAN,44,KINCHIL,PRI_PVEM,7,4424,1,66,4491,5021,1617,Sí
2018,31,YUCATAN,44,KINCHIL,PRI_NUAL,2,4424,1,66,4491,5021,1199,Sí
2018,31,YUCATAN,44,KINCHIL,PT_MORENA_ES,28,4424,1,66,4491,5021,89,Sí
2018,31,YUCATAN,44,KINCHIL,PT_MORENA,4,4424,1,66,4491,5021,62,Sí
2018,31,YUCATAN,44,KINCHIL,PT_ES,0,4424,1,66,4491,5021,8,Sí
2018,31,YUCATAN,44,KINCHIL,MORENA_ES,8,4424,1,66,4491,5021,64,Sí
2018,31,YUCATAN,45,KOPOMA,PAN,33,1631,1,33,1665,1995,33,No
2018,31,YUCATAN,45,KOPOMA,PRI,770,1631,1,33,1665,1995,770,No
2018,31,YUCATAN,45,KOPOMA,PRD,368,1631,1,33,1665,1995,368,No
2018,31,YUCATAN,45,KOPOMA,PT,50,1631,1,33,1665,1995,50,No
2018,31,YUCATAN,45,KOPOMA,MC,14,1631,1,33,1665,1995,14,No
2018,31,YUCATAN,45,KOPOMA,NUAL,41,1631,1,33,1665,1995,41,No
2018,31,YUCATAN,45,KOPOMA,MORENA,327,1631,1,33,1665,1995,327,No
2018,31,YUCATAN,45,KOPOMA,ES,4,1631,1,33,1665,1995,4,No
2018,31,YUCATAN,45,KOPOMA,PAN_MC,7,1631,1,33,1665,1995,54,Sí
2018,31,YUCATAN,45,KOPOMA,PRI_PVEM_NUAL,3,1631,1,33,1665,1995,814,Sí
2018,31,YUCATAN,45,KOPOMA,PRI_PVEM,4,1631,1,33,1665,1995,774,Sí
2018,31,YUCATAN,45,KOPOMA,PRI_NUAL,1,1631,1,33,1665,1995,812,Sí
2018,31,YUCATAN,45,KOPOMA,PT_MORENA_ES,4,1631,1,33,1665,1995,385,Sí
2018,31,YUCATAN,45,KOPOMA,PT_MORENA,3,1631,1,33,1665,1995,380,Sí
2018,31,YUCATAN,45,KOPOMA,PT_ES,0,1631,1,33,1665,1995,54,Sí
2018,31,YUCATAN,45,KOPOMA,MORENA_ES,2,1631,1,33,1665,1995,333,Sí
2018,31,YUCATAN,46,MAMA,PAN,963,2254,0,21,2275,2506,963,No
2018,31,YUCATAN,46,MAMA,PRI,1154,2254,0,21,2275,2506,1154,No
2018,31,YUCATAN,46,MAMA,PRD,7,2254,0,21,2275,2506,7,No
2018,31,YUCATAN,46,MAMA,PVEM,2,2254,0,21,2275,2506,2,No
2018,31,YUCATAN,46,MAMA,PT,4,2254,0,21,2275,2506,4,No
2018,31,YUCATAN,46,MAMA,MC,4,2254,0,21,2275,2506,4,No
2018,31,YUCATAN,46,MAMA,NUAL,0,2254,0,21,2275,2506,0,No
2018,31,YUCATAN,46,MAMA,MORENA,102,2254,0,21,2275,2506,102,No
2018,31,YUCATAN,46,MAMA,ES,1,2254,0,21,2275,2506,1,No
2018,31,YUCATAN,46,MAMA,PAN_PRD_MC,0,2254,0,21,2275,2506,974,Sí
2018,31,YUCATAN,46,MAMA,PAN_PRD,0,2254,0,21,2275,2506,970,Sí
2018,31,YUCATAN,46,MAMA,PAN_MC,4,2254,0,21,2275,2506,971,Sí
2018,31,YUCATAN,46,MAMA,PRD_MC,0,2254,0,21,2275,2506,11,Sí
2018,31,YUCATAN,46,MAMA,PRI_PVEM_NUAL,0,2254,0,21,2275,2506,1156,Sí
2018,31,YUCATAN,46,MAMA,PRI_PVEM,1,2254,0,21,2275,2506,1157,Sí
2018,31,YUCATAN,46,MAMA,PRI_NUAL,0,2254,0,21,2275,2506,1154,Sí
2018,31,YUCATAN,46,MAMA,PVEM_NUAL,0,2254,0,21,2275,2506,2,Sí
2018,31,YUCATAN,46,MAMA,PT_MORENA_ES,8,2254,0,21,2275,2506,115,Sí
2018,31,YUCATAN,46,MAMA,PT_MORENA,3,2254,0,21,2275,2506,109,Sí
2018,31,YUCATAN,46,MAMA,PT_ES,0,2254,0,21,2275,2506,5,Sí
2018,31,YUCATAN,46,MAMA,MORENA_ES,1,2254,0,21,2275,2506,104,Sí
2018,31,YUCATAN,47,MANI,PAN,29,3787,0,76,3863,4220,29,No
2018,31,YUCATAN,47,MANI,PRI,1564,3787,0,76,3863,4220,1564,No
2018,31,YUCATAN,47,MANI,PRD,2012,3787,0,76,3863,4220,2012,No
2018,31,YUCATAN,47,MANI,PT,19,3787,0,76,3863,4220,19,No
2018,31,YUCATAN,47,MANI,MC,35,3787,0,76,3863,4220,35,No
2018,31,YUCATAN,47,MANI,NUAL,2,3787,0,76,3863,4220,2,No
2018,31,YUCATAN,47,MANI,MORENA,86,3787,0,76,3863,4220,86,No
2018,31,YUCATAN,47,MANI,ES,2,3787,0,76,3863,4220,2,No
2018,31,YUCATAN,47,MANI,PAN_MC,13,3787,0,76,3863,4220,77,Sí
2018,31,YUCATAN,47,MANI,PRD_MC,0,3787,0,76,3863,4220,2047,Sí
2018,31,YUCATAN,47,MANI,PRI_PVEM_NUAL,6,3787,0,76,3863,4220,1572,Sí
2018,31,YUCATAN,47,MANI,PRI_PVEM,8,3787,0,76,3863,4220,1572,Sí
2018,31,YUCATAN,47,MANI,PRI_NUAL,1,3787,0,76,3863,4220,1567,Sí
2018,31,YUCATAN,47,MANI,PT_MORENA_ES,6,3787,0,76,3863,4220,113,Sí
2018,31,YUCATAN,47,MANI,PT_MORENA,0,3787,0,76,3863,4220,105,Sí
2018,31,YUCATAN,47,MANI,PT_ES,0,3787,0,76,3863,4220,21,Sí
2018,31,YUCATAN,47,MANI,MORENA_ES,4,3787,0,76,3863,4220,92,Sí
2018,31,YUCATAN,48,MAXCANU,PAN,1029,12796,3,294,13093,16477,1029,No
2018,31,YUCATAN,48,MAXCANU,PRI,4920,12796,3,294,13093,16477,4920,No
2018,31,YUCATAN,48,MAXCANU,PRD,24,12796,3,294,13093,16477,24,No
2018,31,YUCATAN,48,MAXCANU,PVEM,2130,12796,3,294,13093,16477,2130,No
2018,31,YUCATAN,48,MAXCANU,PT,56,12796,3,294,13093,16477,56,No
2018,31,YUCATAN,48,MAXCANU,MC,46,12796,3,294,13093,16477,46,No
2018,31,YUCATAN,48,MAXCANU,NUAL,3266,12796,3,294,13093,16477,3266,No
2018,31,YUCATAN,48,MAXCANU,MORENA,1195,12796,3,294,13093,16477,1195,No
2018,31,YUCATAN,48,MAXCANU,ES,20,12796,3,294,13093,16477,20,No
2018,31,YUCATAN,48,MAXCANU,PAN_PRD,12,12796,3,294,13093,16477,1065,Sí
2018,31,YUCATAN,48,MAXCANU,PAN_MC,33,12796,3,294,13093,16477,1108,Sí
