Año,ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,Partido,Votos,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,votos_coalicion,Coalición
2021,1,AGUASCALIENTES,5,JESUS MARIA,PT_PANALA,7,43724,25,813,44562,88247,1245,Sí
2021,1,AGUASCALIENTES,5,JESUS MARIA,MORENA_PANALA,28,43724,25,813,44562,88247,11949,Sí
2021,1,AGUASCALIENTES,6,PABELLON DE ARTEAGA,PAN,824,18025,251,582,18858,32690,824,No
2021,1,AGUASCALIENTES,6,PABELLON DE ARTEAGA,PRI,7023,18025,251,582,18858,32690,7023,No
2021,1,AGUASCALIENTES,6,PABELLON DE ARTEAGA,PRD,4857,18025,251,582,18858,32690,4857,No
2021,1,AGUASCALIENTES,6,PABELLON DE ARTEAGA,PVEM,454,18025,251,582,18858,32690,454,No
2021,1,AGUASCALIENTES,6,PABELLON DE ARTEAGA,PT,1774,18025,251,582,18858,32690,1774,No
2021,1,AGUASCALIENTES,6,PABELLON DE ARTEAGA,MC,115,18025,251,582,18858,32690,115,No
2021,1,AGUASCALIENTES,6,PABELLON DE ARTEAGA,MORENA,1907,18025,251,582,18858,32690,1907,No
2021,1,AGUASCALIENTES,6,PABELLON DE ARTEAGA,PLA,44,18025,251,582,18858,32690,44,No
2021,1,AGUASCALIENTES,6,PABELLON DE ARTEAGA,PANALA,137,18025,251,582,18858,32690,137,No
2021,1,AGUASCALIENTES,6,PABELLON DE ARTEAGA,PES,282,18025,251,582,18858,32690,282,No
2021,1,AGUASCALIENTES,6,PABELLON DE ARTEAGA,RSP,318,18025,251,582,18858,32690,318,No
2021,1,AGUASCALIENTES,6,PABELLON DE ARTEAGA,FXM,100,18025,251,582,18858,32690,100,No
2021,1,AGUASCALIENTES,6,PABELLON DE ARTEAGA,PAN_PRD,100,18025,251,582,18858,32690,5781,Sí
2021,1,AGUASCALIENTES,6,PABELLON DE ARTEAGA,PT_MORENA_PANALA,37,18025,251,582,18858,32690,3855,Sí
2021,1,AGUASCALIENTES,6,PABELLON DE ARTEAGA,PT_MORENA,43,18025,251,582,18858,32690,3724,Sí
2021,1,AGUASCALIENTES,6,PABELLON DE ARTEAGA,PT_PANALA,5,18025,251,582,18858,32690,1916,Sí
2021,1,AGUASCALIENTES,6,PABELLON DE ARTEAGA,MORENA_PANALA,5,18025,251,582,18858,32690,2049,Sí
2021,1,AGUASCALIENTES,7,RINCON DE ROMOS,PAN,3798,20471,26,740,21237,39531,3798,No
2021,1,AGUASCALIENTES,7,RINCON DE ROMOS,PRI,1522,20471,26,740,21237,39531,1522,No
2021,1,AGUASCALIENTES,7,RINCON DE ROMOS,PRD,218,20471,26,740,21237,39531,218,No
2021,1,AGUASCALIENTES,7,RINCON DE ROMOS,PVEM,1716,20471,26,740,21237,39531,1716,No
2021,1,AGUASCALIENTES,7,RINCON DE ROMOS,PT,698,20471,26,740,21237,39531,698,No
2021,1,AGUASCALIENTES,7,RINCON DE ROMOS,MC,3735,20471,26,740,21237,39531,3735,No
2021,1,AGUASCALIENTES,7,RINCON DE ROMOS,MORENA,2532,20471,26,740,21237,39531,2532,No
2021,1,AGUASCALIENTES,7,RINCON DE ROMOS,PLA,256,20471,26,740,21237,39531,256,No
2021,1,AGUASCALIENTES,7,RINCON DE ROMOS,PANALA,2351,20471,26,740,21237,39531,2351,No
2021,1,AGUASCALIENTES,7,RINCON DE ROMOS,PES,167,20471,26,740,21237,39531,167,No
2021,1,AGUASCALIENTES,7,RINCON DE ROMOS,RSP,148,20471,26,740,21237,39531,148,No
2021,1,AGUASCALIENTES,7,RINCON DE ROMOS,FXM,441,20471,26,740,21237,39531,441,No
2021,1,AGUASCALIENTES,7,RINCON DE ROMOS,PAN_PRD,24,20471,26,740,21237,39531,4040,Sí
2021,1,AGUASCALIENTES,7,RINCON DE ROMOS,PT_MORENA_PANALA,88,20471,26,740,21237,39531,5669,Sí
2021,1,AGUASCALIENTES,7,RINCON DE ROMOS,PT_MORENA,23,20471,26,740,21237,39531,3253,Sí
2021,1,AGUASCALIENTES,7,RINCON DE ROMOS,PT_PANALA,42,20471,26,740,21237,39531,3091,Sí
2021,1,AGUASCALIENTES,7,RINCON DE ROMOS,MORENA_PANALA,26,20471,26,740,21237,39531,4909,Sí
2021,1,AGUASCALIENTES,7,RINCON DE ROMOS,Candidatura Independiente,2686,20471,26,740,21237,39531,2686,No
2021,1,AGUASCALIENTES,8,SAN JOSE DE GRACIA,PAN,1136,5337,0,107,5444,7309,1136,No
2021,1,AGUASCALIENTES,8,SAN JOSE DE GRACIA,PRI,649,5337,0,107,5444,7309,649,No
2021,1,AGUASCALIENTES,8,SAN JOSE DE GRACIA,PRD,106,5337,0,107,5444,7309,106,No
2021,1,AGUASCALIENTES,8,SAN JOSE DE GRACIA,PVEM,44,5337,0,107,5444,7309,44,No
2021,1,AGUASCALIENTES,8,SAN JOSE DE GRACIA,PT,40,5337,0,107,5444,7309,40,No
2021,1,AGUASCALIENTES,8,SAN JOSE DE GRACIA,MC,31,5337,0,107,5444,7309,31,No
2021,1,AGUASCALIENTES,8,SAN JOSE DE GRACIA,MORENA,768,5337,0,107,5444,7309,768,No
2021,1,AGUASCALIENTES,8,SAN JOSE DE GRACIA,PANALA,13,5337,0,107,5444,7309,13,No
2021,1,AGUASCALIENTES,8,SAN JOSE DE GRACIA,RSP,109,5337,0,107,5444,7309,109,No
2021,1,AGUASCALIENTES,8,SAN JOSE DE GRACIA,FXM,1412,5337,0,107,5444,7309,1412,No
2021,1,AGUASCALIENTES,8,SAN JOSE DE GRACIA,PAN_PRD,15,5337,0,107,5444,7309,1257,Sí
2021,1,AGUASCALIENTES,8,SAN JOSE DE GRACIA,Candidatura Independiente,1014,5337,0,107,5444,7309,1014,No
2021,1,AGUASCALIENTES,9,TEPEZALA,PAN,3923,11029,4,232,11265,16373,3923,No
2021,1,AGUASCALIENTES,9,TEPEZALA,PRI,120,11029,4,232,11265,16373,120,No
2021,1,AGUASCALIENTES,9,TEPEZALA,PRD,326,11029,4,232,11265,16373,326,No
2021,1,AGUASCALIENTES,9,TEPEZALA,PVEM,4550,11029,4,232,11265,16373,4550,No
2021,1,AGUASCALIENTES,9,TEPEZALA,PT,130,11029,4,232,11265,16373,130,No
2021,1,AGUASCALIENTES,9,TEPEZALA,MC,147,11029,4,232,11265,16373,147,No
2021,1,AGUASCALIENTES,9,TEPEZALA,MORENA,1335,11029,4,232,11265,16373,1335,No
2021,1,AGUASCALIENTES,9,TEPEZALA,PLA,47,11029,4,232,11265,16373,47,No
2021,1,AGUASCALIENTES,9,TEPEZALA,PANALA,203,11029,4,232,11265,16373,203,No
2021,1,AGUASCALIENTES,9,TEPEZALA,PES,17,11029,4,232,11265,16373,17,No
2021,1,AGUASCALIENTES,9,TEPEZALA,RSP,63,11029,4,232,11265,16373,63,No
2021,1,AGUASCALIENTES,9,TEPEZALA,FXM,34,11029,4,232,11265,16373,34,No
2021,1,AGUASCALIENTES,9,TEPEZALA,PAN_PRD,134,11029,4,232,11265,16373,4383,Sí
2021,1,AGUASCALIENTES,10,SAN FRANCISCO DE LOS ROMO,PAN,5842,18502,7,487,18996,37865,5842,No
2021,1,AGUASCALIENTES,10,SAN FRANCISCO DE LOS ROMO,PRI,7356,18502,7,487,18996,37865,7356,No
2021,1,AGUASCALIENTES,10,SAN FRANCISCO DE LOS ROMO,PRD,123,18502,7,487,18996,37865,123,No
2021,1,AGUASCALIENTES,10,SAN FRANCISCO DE LOS ROMO,PVEM,268,18502,7,487,18996,37865,268,No
2021,1,AGUASCALIENTES,10,SAN FRANCISCO DE LOS ROMO,PT,153,18502,7,487,18996,37865,153,No
2021,1,AGUASCALIENTES,10,SAN FRANCISCO DE LOS ROMO,MC,162,18502,7,487,18996,37865,162,No
2021,1,AGUASCALIENTES,10,SAN FRANCISCO DE LOS ROMO,MORENA,3050,18502,7,487,18996,37865,3050,No
2021,1,AGUASCALIENTES,10,SAN FRANCISCO DE LOS ROMO,PLA,324,18502,7,487,18996,37865,324,No
2021,1,AGUASCALIENTES,10,SAN FRANCISCO DE LOS ROMO,PANALA,781,18502,7,487,18996,37865,781,No
2021,1,AGUASCALIENTES,10,SAN FRANCISCO DE LOS ROMO,PES,159,18502,7,487,18996,37865,159,No
2021,1,AGUASCALIENTES,10,SAN FRANCISCO DE LOS ROMO,RSP,99,18502,7,487,18996,37865,99,No
2021,1,AGUASCALIENTES,10,SAN FRANCISCO DE LOS ROMO,FXM,89,18502,7,487,18996,37865,89,No
2021,1,AGUASCALIENTES,10,SAN FRANCISCO DE LOS ROMO,PAN_PRD,37,18502,7,487,18996,37865,6002,Sí
2021,1,AGUASCALIENTES,10,SAN FRANCISCO DE LOS ROMO,PT_MORENA_PANALA,14,18502,7,487,18996,37865,3998,Sí
2021,1,AGUASCALIENTES,10,SAN FRANCISCO DE LOS ROMO,PT_MORENA,7,18502,7,487,18996,37865,3210,Sí
2021,1,AGUASCALIENTES,10,SAN FRANCISCO DE LOS ROMO,PT_PANALA,5,18502,7,487,18996,37865,939,Sí
2021,1,AGUASCALIENTES,10,SAN FRANCISCO DE LOS ROMO,MORENA_PANALA,33,18502,7,487,18996,37865,3864,Sí
2021,1,AGUASCALIENTES,11,EL LLANO,PAN,2030,10788,6,318,11112,15962,2030,No
2021,1,AGUASCALIENTES,11,EL LLANO,PRI,175,10788,6,318,11112,15962,175,No
2021,1,AGUASCALIENTES,11,EL LLANO,PRD,516,10788,6,318,11112,15962,516,No
2021,1,AGUASCALIENTES,11,EL LLANO,PVEM,48,10788,6,318,11112,15962,48,No
2021,1,AGUASCALIENTES,11,EL LLANO,PT,3178,10788,6,318,11112,15962,3178,No
2021,1,AGUASCALIENTES,11,EL LLANO,MC,58,10788,6,318,11112,15962,58,No
2021,1,AGUASCALIENTES,11,EL LLANO,MORENA,462,10788,6,318,11112,15962,462,No
2021,1,AGUASCALIENTES,11,EL LLANO,PLA,15,10788,6,318,11112,15962,15,No
2021,1,AGUASCALIENTES,11,EL LLANO,PANALA,133,10788,6,318,11112,15962,133,No
2021,1,AGUASCALIENTES,11,EL LLANO,PES,49,10788,6,318,11112,15962,49,No
2021,1,AGUASCALIENTES,11,EL LLANO,RSP,135,10788,6,318,11112,15962,135,No
2021,1,AGUASCALIENTES,11,EL LLANO,FXM,3714,10788,6,318,11112,15962,3714,No
2021,1,AGUASCALIENTES,11,EL LLANO,PAN_PRD,132,10788,6,318,11112,15962,2678,Sí
2021,1,AGUASCALIENTES,11,EL LLANO,PT_MORENA_PANALA,56,10788,6,318,11112,15962,3829,Sí
2021,1,AGUASCALIENTES,11,EL LLANO,PT_MORENA,59,10788,6,318,11112,15962,3699,Sí
2021,1,AGUASCALIENTES,11,EL LLANO,PT_PANALA,28,10788,6,318,11112,15962,3339,Sí
2021,1,AGUASCALIENTES,11,EL LLANO,MORENA_PANALA,0,10788,6,318,11112,15962,595,Sí
2021,2,BAJA CALIFORNIA,1,ENSENADA,PAN,15071,154183,143,4958,159284,414808,15071,No
2021,2,BAJA CALIFORNIA,1,ENSENADA,PRI,7939,154183,143,4958,159284,414808,7939,No
2021,2,BAJA CALIFORNIA,1,ENSENADA,PRD,2120,154183,143,4958,159284,414808,2120,No
2021,2,BAJA CALIFORNIA,1,ENSENADA,PT,8157,154183,143,4958,159284,414808,8157,No
2021,2,BAJA CALIFORNIA,1,ENSENADA,PVEM,3050,154183,143,4958,159284,414808,3050,No
2021,2,BAJA CALIFORNIA,1,ENSENADA,MC,4806,154183,143,4958,159284,414808,4806,No
2021,2,BAJA CALIFORNIA,1,ENSENADA,MORENA,65966,154183,143,4958,159284,414808,65966,No
2021,2,BAJA CALIFORNIA,1,ENSENADA,PES,14467,154183,143,4958,159284,414808,14467,No
2021,2,BAJA CALIFORNIA,1,ENSENADA,RSP,4286,154183,143,4958,159284,414808,4286,No
2021,2,BAJA CALIFORNIA,1,ENSENADA,FXM,14853,154183,143,4958,159284,414808,14853,No
2021,2,BAJA CALIFORNIA,1,ENSENADA,PBC,1820,154183,143,4958,159284,414808,1820,No
2021,2,BAJA CALIFORNIA,1,ENSENADA,PAN_PRI_PRD,495,154183,143,4958,159284,414808,25625,Sí
2021,2,BAJA CALIFORNIA,1,ENSENADA,PAN_PRI,124,154183,143,4958,159284,414808,23134,Sí
2021,2,BAJA CALIFORNIA,1,ENSENADA,PAN_PRD,43,154183,143,4958,159284,414808,17234,Sí
2021,2,BAJA CALIFORNIA,1,ENSENADA,PRI_PRD,27,154183,143,4958,159284,414808,10086,Sí
2021,2,BAJA CALIFORNIA,1,ENSENADA,PT_PVEM_MORENA,923,154183,143,4958,159284,414808,78096,Sí
2021,2,BAJA CALIFORNIA,1,ENSENADA,PT_PVEM,210,154183,143,4958,159284,414808,11417,Sí
2021,2,BAJA CALIFORNIA,1,ENSENADA,PT_MORENA,881,154183,143,4958,159284,414808,75004,Sí
2021,2,BAJA CALIFORNIA,1,ENSENADA,PVEM_MORENA,251,154183,143,4958,159284,414808,69267,Sí
2021,2,BAJA CALIFORNIA,1,ENSENADA,Candidatura Independiente,8694,154183,143,4958,159284,414808,8694,No
2021,2,BAJA CALIFORNIA,1,ENSENADA,Candidatura Independiente,0,154183,143,4958,159284,414808,0,No
2021,2,BAJA CALIFORNIA,1,ENSENADA,Candidatura Independiente,0,154183,143,4958,159284,414808,0,No
2021,2,BAJA CALIFORNIA,1,ENSENADA,Candidatura Independiente,0,154183,143,4958,159284,414808,0,No
2021,2,BAJA CALIFORNIA,1,ENSENADA,Candidatura Independiente,0,154183,143,4958,159284,414808,0,No
2021,2,BAJA CALIFORNIA,2,MEXICALI,PAN,67612,306111,329,8853,315293,818537,67612,No
2021,2,BAJA CALIFORNIA,2,MEXICALI,PRI,14802,306111,329,8853,315293,818537,14802,No
2021,2,BAJA CALIFORNIA,2,MEXICALI,PRD,2676,306111,329,8853,315293,818537,2676,No
2021,2,BAJA CALIFORNIA,2,MEXICALI,PT,3628,306111,329,8853,315293,818537,3628,No
2021,2,BAJA CALIFORNIA,2,MEXICALI,PVEM,4714,306111,329,8853,315293,818537,4714,No
2021,2,BAJA CALIFORNIA,2,MEXICALI,MC,19186,306111,329,8853,315293,818537,19186,No
2021,2,BAJA CALIFORNIA,2,MEXICALI,MORENA,130105,306111,329,8853,315293,818537,130105,No
2021,2,BAJA CALIFORNIA,2,MEXICALI,PES,34877,306111,329,8853,315293,818537,34877,No
2021,2,BAJA CALIFORNIA,2,MEXICALI,RSP,3153,306111,329,8853,315293,818537,3153,No
2021,2,BAJA CALIFORNIA,2,MEXICALI,FXM,3244,306111,329,8853,315293,818537,3244,No
2021,2,BAJA CALIFORNIA,2,MEXICALI,PBC,7678,306111,329,8853,315293,818537,7678,No
2021,2,BAJA CALIFORNIA,2,MEXICALI,PAN_PRI_PRD,1471,306111,329,8853,315293,818537,86561,Sí
2021,2,BAJA CALIFORNIA,2,MEXICALI,PAN_PRI,479,306111,329,8853,315293,818537,82893,Sí
2021,2,BAJA CALIFORNIA,2,MEXICALI,PAN_PRD,137,306111,329,8853,315293,818537,70425,Sí
2021,2,BAJA CALIFORNIA,2,MEXICALI,PRI_PRD,50,306111,329,8853,315293,818537,17528,Sí
2021,2,BAJA CALIFORNIA,2,MEXICALI,PT_PVEM_MORENA,0,306111,329,8853,315293,818537,138447,Sí
2021,2,BAJA CALIFORNIA,2,MEXICALI,PT_PVEM,0,306111,329,8853,315293,818537,8342,Sí
2021,2,BAJA CALIFORNIA,2,MEXICALI,PT_MORENA,0,306111,329,8853,315293,818537,133733,Sí
2021,2,BAJA CALIFORNIA,2,MEXICALI,PVEM_MORENA,0,306111,329,8853,315293,818537,134819,Sí
2021,2,BAJA CALIFORNIA,2,MEXICALI,Candidatura Independiente,0,306111,329,8853,315293,818537,0,No
2021,2,BAJA CALIFORNIA,2,MEXICALI,Candidatura Independiente,12299,306111,329,8853,315293,818537,12299,No
2021,2,BAJA CALIFORNIA,2,MEXICALI,Candidatura Independiente,0,306111,329,8853,315293,818537,0,No
2021,2,BAJA CALIFORNIA,2,MEXICALI,Candidatura Independiente,0,306111,329,8853,315293,818537,0,No
2021,2,BAJA CALIFORNIA,2,MEXICALI,Candidatura Independiente,0,306111,329,8853,315293,818537,0,No
2021,2,BAJA CALIFORNIA,3,TECATE,PAN,2194,34228,25,1563,35816,88071,2194,No
2021,2,BAJA CALIFORNIA,3,TECATE,PRI,3094,34228,25,1563,35816,88071,3094,No
2021,2,BAJA CALIFORNIA,3,TECATE,PRD,314,34228,25,1563,35816,88071,314,No
2021,2,BAJA CALIFORNIA,3,TECATE,PT,508,34228,25,1563,35816,88071,508,No
2021,2,BAJA CALIFORNIA,3,TECATE,PVEM,1590,34228,25,1563,35816,88071,1590,No
2021,2,BAJA CALIFORNIA,3,TECATE,MC,943,34228,25,1563,35816,88071,943,No
2021,2,BAJA CALIFORNIA,3,TECATE,MORENA,9370,34228,25,1563,35816,88071,9370,No
2021,2,BAJA CALIFORNIA,3,TECATE,PES,7655,34228,25,1563,35816,88071,7655,No
2021,2,BAJA CALIFORNIA,3,TECATE,RSP,709,34228,25,1563,35816,88071,709,No
2021,2,BAJA CALIFORNIA,3,TECATE,FXM,1997,34228,25,1563,35816,88071,1997,No
2021,2,BAJA CALIFORNIA,3,TECATE,PBC,331,34228,25,1563,35816,88071,331,No
2021,2,BAJA CALIFORNIA,3,TECATE,PAN_PRI_PRD,105,34228,25,1563,35816,88071,5707,Sí
2021,2,BAJA CALIFORNIA,3,TECATE,PAN_PRI,42,34228,25,1563,35816,88071,5330,Sí
2021,2,BAJA CALIFORNIA,3,TECATE,PAN_PRD,5,34228,25,1563,35816,88071,2513,Sí
2021,2,BAJA CALIFORNIA,3,TECATE,PRI_PRD,7,34228,25,1563,35816,88071,3415,Sí
2021,2,BAJA CALIFORNIA,3,TECATE,PT_PVEM_MORENA,0,34228,25,1563,35816,88071,11468,Sí
2021,2,BAJA CALIFORNIA,3,TECATE,PT_PVEM,0,34228,25,1563,35816,88071,2098,Sí
2021,2,BAJA CALIFORNIA,3,TECATE,PT_MORENA,0,34228,25,1563,35816,88071,9878,Sí
2021,2,BAJA CALIFORNIA,3,TECATE,PVEM_MORENA,0,34228,25,1563,35816,88071,10960,Sí
2021,2,BAJA CALIFORNIA,3,TECATE,Candidatura Independiente,0,34228,25,1563,35816,88071,0,No
2021,2,BAJA CALIFORNIA,3,TECATE,Candidatura Independiente,0,34228,25,1563,35816,88071,0,No
2021,2,BAJA CALIFORNIA,3,TECATE,Candidatura Independiente,2368,34228,25,1563,35816,88071,2368,No
2021,2,BAJA CALIFORNIA,3,TECATE,Candidatura Independiente,2996,34228,25,1563,35816,88071,2996,No
2021,2,BAJA CALIFORNIA,3,TECATE,Candidatura Independiente,0,34228,25,1563,35816,88071,0,No
2021,2,BAJA CALIFORNIA,4,TIJUANA,PAN,113656,548050,628,17352,566030,1493699,113656,No
2021,2,BAJA CALIFORNIA,4,TIJUANA,PRI,29157,548050,628,17352,566030,1493699,29157,No
2021,2,BAJA CALIFORNIA,4,TIJUANA,PRD,10150,548050,628,17352,566030,1493699,10150,No
2021,2,BAJA CALIFORNIA,4,TIJUANA,PT,9537,548050,628,17352,566030,1493699,9537,No
2021,2,BAJA CALIFORNIA,4,TIJUANA,PVEM,9451,548050,628,17352,566030,1493699,9451,No
2021,2,BAJA CALIFORNIA,4,TIJUANA,MC,16288,548050,628,17352,566030,1493699,16288,No
2021,2,BAJA CALIFORNIA,4,TIJUANA,MORENA,251142,548050,628,17352,566030,1493699,251142,No
2021,2,BAJA CALIFORNIA,4,TIJUANA,PES,82919,548050,628,17352,566030,1493699,82919,No
2021,2,BAJA CALIFORNIA,4,TIJUANA,RSP,0,548050,628,17352,566030,1493699,0,No
2021,2,BAJA CALIFORNIA,4,TIJUANA,FXM,6755,548050,628,17352,566030,1493699,6755,No
2021,2,BAJA CALIFORNIA,4,TIJUANA,PBC,9922,548050,628,17352,566030,1493699,9922,No
2021,2,BAJA CALIFORNIA,4,TIJUANA,PAN_PRI_PRD,3672,548050,628,17352,566030,1493699,156635,Sí
