Año,ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,Partido,Votos,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,votos_coalicion,Coalición
2019,2,BAJA CALIFORNIA,5,ROSARITO,PVEM_MORENA,19,26982,15,654,27651,105482,11458,Sí
2019,2,BAJA CALIFORNIA,5,ROSARITO,PT_TRANS,8,26982,15,654,27651,105482,742,Sí
2019,2,BAJA CALIFORNIA,5,ROSARITO,PT_MORENA,42,26982,15,654,27651,105482,11561,Sí
2019,2,BAJA CALIFORNIA,5,ROSARITO,TRANS_MORENA,140,26982,15,654,27651,105482,11757,Sí
2019,2,BAJA CALIFORNIA,5,ROSARITO,PBC,476,26982,15,654,27651,105482,476,No
2019,2,BAJA CALIFORNIA,5,ROSARITO,TRANS,416,26982,15,654,27651,105482,416,No
2019,2,BAJA CALIFORNIA,5,ROSARITO,Candidatura Independiente,1327,26982,15,654,27651,105482,1327,No
2019,10,DURANGO,1,CANATLAN,PAN,4377,14477,5,264,14746,24600,4377,No
2019,10,DURANGO,1,CANATLAN,PRI,3839,14477,5,264,14746,24600,3839,No
2019,10,DURANGO,1,CANATLAN,PRD,58,14477,5,264,14746,24600,58,No
2019,10,DURANGO,1,CANATLAN,PVEM,3625,14477,5,264,14746,24600,3625,No
2019,10,DURANGO,1,CANATLAN,PT,318,14477,5,264,14746,24600,318,No
2019,10,DURANGO,1,CANATLAN,MC,1347,14477,5,264,14746,24600,1347,No
2019,10,DURANGO,1,CANATLAN,PD,119,14477,5,264,14746,24600,119,No
2019,10,DURANGO,1,CANATLAN,MORENA,736,14477,5,264,14746,24600,736,No
2019,10,DURANGO,1,CANATLAN,PAN_PRD,58,14477,5,264,14746,24600,4493,Sí
2019,10,DURANGO,2,CANELAS,PAN,869,2062,0,31,2093,3229,869,No
2019,10,DURANGO,2,CANELAS,PRI,442,2062,0,31,2093,3229,442,No
2019,10,DURANGO,2,CANELAS,PRD,33,2062,0,31,2093,3229,33,No
2019,10,DURANGO,2,CANELAS,MORENA,701,2062,0,31,2093,3229,701,No
2019,10,DURANGO,2,CANELAS,PAN_PRD,17,2062,0,31,2093,3229,919,Sí
2019,10,DURANGO,3,CONETO DE COMONFORT,PAN,286,2284,0,16,2300,3419,286,No
2019,10,DURANGO,3,CONETO DE COMONFORT,PRD,9,2284,0,16,2300,3419,9,No
2019,10,DURANGO,3,CONETO DE COMONFORT,PVEM,270,2284,0,16,2300,3419,270,No
2019,10,DURANGO,3,CONETO DE COMONFORT,MC,390,2284,0,16,2300,3419,390,No
2019,10,DURANGO,3,CONETO DE COMONFORT,PD,1187,2284,0,16,2300,3419,1187,No
2019,10,DURANGO,3,CONETO DE COMONFORT,MORENA,137,2284,0,16,2300,3419,137,No
2019,10,DURANGO,3,CONETO DE COMONFORT,PAN_PRD,5,2284,0,16,2300,3419,300,Sí
2019,10,DURANGO,4,CUENCAME,PAN,1831,13876,55,401,14332,25664,1831,No
2019,10,DURANGO,4,CUENCAME,PRI,4960,13876,55,401,14332,25664,4960,No
2019,10,DURANGO,4,CUENCAME,PRD,2164,13876,55,401,14332,25664,2164,No
2019,10,DURANGO,4,CUENCAME,PT,142,13876,55,401,14332,25664,142,No
2019,10,DURANGO,4,CUENCAME,MC,147,13876,55,401,14332,25664,147,No
2019,10,DURANGO,4,CUENCAME,PD,29,13876,55,401,14332,25664,29,No
2019,10,DURANGO,4,CUENCAME,MORENA,3255,13876,55,401,14332,25664,3255,No
2019,10,DURANGO,4,CUENCAME,PAN_PRD,747,13876,55,401,14332,25664,4742,Sí
2019,10,DURANGO,4,CUENCAME,Candidatura Independiente,601,13876,55,401,14332,25664,601,No
2019,10,DURANGO,5,DURANGO,PAN,73295,196635,79,4912,201626,481519,73295,No
2019,10,DURANGO,5,DURANGO,PRI,18449,196635,79,4912,201626,481519,18449,No
2019,10,DURANGO,5,DURANGO,PVEM,4819,196635,79,4912,201626,481519,4819,No
2019,10,DURANGO,5,DURANGO,PT,24842,196635,79,4912,201626,481519,24842,No
2019,10,DURANGO,5,DURANGO,MC,51897,196635,79,4912,201626,481519,51897,No
2019,10,DURANGO,5,DURANGO,PD,1068,196635,79,4912,201626,481519,1068,No
2019,10,DURANGO,5,DURANGO,MORENA,17823,196635,79,4912,201626,481519,17823,No
2019,10,DURANGO,5,DURANGO,Candidatura Independiente,4442,196635,79,4912,201626,481519,4442,No
