Año,ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,Partido,Votos,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,votos_coalicion,Coalición
2022,10,DURANGO,1,CANATLAN,PAN,4489,14759,2,421,15182,24940,4489,No
2022,10,DURANGO,1,CANATLAN,PRI,1458,14759,2,421,15182,24940,1458,No
2022,10,DURANGO,1,CANATLAN,PRD,156,14759,2,421,15182,24940,156,No
2022,10,DURANGO,1,CANATLAN,PVEM,4805,14759,2,421,15182,24940,4805,No
2022,10,DURANGO,1,CANATLAN,PT,413,14759,2,421,15182,24940,413,No
2022,10,DURANGO,1,CANATLAN,MC,587,14759,2,421,15182,24940,587,No
2022,10,DURANGO,1,CANATLAN,MORENA,1651,14759,2,421,15182,24940,1651,No
2022,10,DURANGO,1,CANATLAN,RSPD,139,14759,2,421,15182,24940,139,No
2022,10,DURANGO,1,CANATLAN,PAN_PRI_PRD,170,14759,2,421,15182,24940,6273,Sí
2022,10,DURANGO,1,CANATLAN,PAN_PRI,320,14759,2,421,15182,24940,6267,Sí
2022,10,DURANGO,1,CANATLAN,PAN_PRD,24,14759,2,421,15182,24940,4669,Sí
2022,10,DURANGO,1,CANATLAN,PRI_PRD,6,14759,2,421,15182,24940,1620,Sí
2022,10,DURANGO,1,CANATLAN,PVEM_PT_MORENA_RSPD,51,14759,2,421,15182,24940,7059,Sí
2022,10,DURANGO,1,CANATLAN,PVEM_PT_MORENA,83,14759,2,421,15182,24940,6952,Sí
2022,10,DURANGO,1,CANATLAN,PVEM_PT_RSPD,18,14759,2,421,15182,24940,5375,Sí
2022,10,DURANGO,1,CANATLAN,PVEM_MORENA_RSPD,19,14759,2,421,15182,24940,6614,Sí
2022,10,DURANGO,1,CANATLAN,PVEM_PT,75,14759,2,421,15182,24940,5293,Sí
2022,10,DURANGO,1,CANATLAN,PVEM_MORENA,185,14759,2,421,15182,24940,6641,Sí
2022,10,DURANGO,1,CANATLAN,PVEM_RSPD,46,14759,2,421,15182,24940,4990,Sí
2022,10,DURANGO,1,CANATLAN,PT_MORENA_RSPD,5,14759,2,421,15182,24940,2208,Sí
2022,10,DURANGO,1,CANATLAN,PT_MORENA,34,14759,2,421,15182,24940,2098,Sí
2022,10,DURANGO,1,CANATLAN,PT_RSPD,5,14759,2,421,15182,24940,557,Sí
2022,10,DURANGO,1,CANATLAN,MORENA_RSPD,20,14759,2,421,15182,24940,1810,Sí
2022,10,DURANGO,2,CANELAS,PAN,638,2037,0,38,2075,3161,638,No
2022,10,DURANGO,2,CANELAS,PRI,290,2037,0,38,2075,3161,290,No
2022,10,DURANGO,2,CANELAS,PVEM,12,2037,0,38,2075,3161,12,No
2022,10,DURANGO,2,CANELAS,PT,22,2037,0,38,2075,3161,22,No
2022,10,DURANGO,2,CANELAS,MORENA,928,2037,0,38,2075,3161,928,No
2022,10,DURANGO,2,CANELAS,RSPD,111,2037,0,38,2075,3161,111,No
2022,10,DURANGO,2,CANELAS,PVEM_PT_MORENA_RSPD,4,2037,0,38,2075,3161,1077,Sí
2022,10,DURANGO,2,CANELAS,PVEM_PT_MORENA,0,2037,0,38,2075,3161,962,Sí
2022,10,DURANGO,2,CANELAS,PVEM_PT_RSPD,0,2037,0,38,2075,3161,145,Sí
2022,10,DURANGO,2,CANELAS,PVEM_MORENA_RSPD,1,2037,0,38,2075,3161,1052,Sí
2022,10,DURANGO,2,CANELAS,PVEM_PT,0,2037,0,38,2075,3161,34,Sí
2022,10,DURANGO,2,CANELAS,PVEM_MORENA,1,2037,0,38,2075,3161,941,Sí
2022,10,DURANGO,2,CANELAS,PVEM_RSPD,1,2037,0,38,2075,3161,124,Sí
2022,10,DURANGO,2,CANELAS,PT_MORENA_RSPD,3,2037,0,38,2075,3161,1064,Sí
2022,10,DURANGO,2,CANELAS,PT_MORENA,4,2037,0,38,2075,3161,954,Sí
2022,10,DURANGO,2,CANELAS,PT_RSPD,0,2037,0,38,2075,3161,133,Sí
2022,10,DURANGO,2,CANELAS,MORENA_RSPD,22,2037,0,38,2075,3161,1061,Sí
2022,10,DURANGO,3,CONETO DE COMONFORT,PAN,179,2234,0,33,2267,3372,179,No
2022,10,DURANGO,3,CONETO DE COMONFORT,PRI,444,2234,0,33,2267,3372,444,No
2022,10,DURANGO,3,CONETO DE COMONFORT,PRD,600,2234,0,33,2267,3372,600,No
2022,10,DURANGO,3,CONETO DE COMONFORT,PVEM,22,2234,0,33,2267,3372,22,No
2022,10,DURANGO,3,CONETO DE COMONFORT,PT,60,2234,0,33,2267,3372,60,No
2022,10,DURANGO,3,CONETO DE COMONFORT,MORENA,770,2234,0,33,2267,3372,770,No
2022,10,DURANGO,3,CONETO DE COMONFORT,RSPD,47,2234,0,33,2267,3372,47,No
2022,10,DURANGO,3,CONETO DE COMONFORT,PAN_PRI_PRD,40,2234,0,33,2267,3372,1263,Sí
2022,10,DURANGO,3,CONETO DE COMONFORT,PAN_PRI,7,2234,0,33,2267,3372,630,Sí
2022,10,DURANGO,3,CONETO DE COMONFORT,PAN_PRD,7,2234,0,33,2267,3372,786,Sí
2022,10,DURANGO,3,CONETO DE COMONFORT,PRI_PRD,15,2234,0,33,2267,3372,1059,Sí
2022,10,DURANGO,3,CONETO DE COMONFORT,PVEM_PT_MORENA_RSPD,3,2234,0,33,2267,3372,902,Sí
2022,10,DURANGO,3,CONETO DE COMONFORT,PVEM_PT_MORENA,3,2234,0,33,2267,3372,855,Sí
2022,10,DURANGO,3,CONETO DE COMONFORT,PVEM_PT_RSPD,4,2234,0,33,2267,3372,133,Sí
2022,10,DURANGO,3,CONETO DE COMONFORT,PVEM_MORENA_RSPD,4,2234,0,33,2267,3372,843,Sí
2022,10,DURANGO,3,CONETO DE COMONFORT,PVEM_PT,3,2234,0,33,2267,3372,85,Sí
2022,10,DURANGO,3,CONETO DE COMONFORT,PVEM_MORENA,5,2234,0,33,2267,3372,797,Sí
2022,10,DURANGO,3,CONETO DE COMONFORT,PVEM_RSPD,1,2234,0,33,2267,3372,70,Sí
2022,10,DURANGO,3,CONETO DE COMONFORT,PT_MORENA_RSPD,1,2234,0,33,2267,3372,878,Sí
2022,10,DURANGO,3,CONETO DE COMONFORT,PT_MORENA,9,2234,0,33,2267,3372,839,Sí
2022,10,DURANGO,3,CONETO DE COMONFORT,PT_RSPD,3,2234,0,33,2267,3372,110,Sí
2022,10,DURANGO,3,CONETO DE COMONFORT,MORENA_RSPD,7,2234,0,33,2267,3372,824,Sí
2022,10,DURANGO,4,CUENCAME,PAN,728,13071,11,339,13421,26166,728,No
2022,10,DURANGO,4,CUENCAME,PRI,4175,13071,11,339,13421,26166,4175,No
2022,10,DURANGO,4,CUENCAME,PRD,706,13071,11,339,13421,26166,706,No
2022,10,DURANGO,4,CUENCAME,PVEM,1120,13071,11,339,13421,26166,1120,No
2022,10,DURANGO,4,CUENCAME,PT,199,13071,11,339,13421,26166,199,No
2022,10,DURANGO,4,CUENCAME,MORENA,5341,13071,11,339,13421,26166,5341,No
2022,10,DURANGO,4,CUENCAME,RSPD,236,13071,11,339,13421,26166,236,No
2022,10,DURANGO,4,CUENCAME,PAN_PRI_PRD,124,13071,11,339,13421,26166,5733,Sí
2022,10,DURANGO,4,CUENCAME,PAN_PRI,65,13071,11,339,13421,26166,4968,Sí
2022,10,DURANGO,4,CUENCAME,PAN_PRD,5,13071,11,339,13421,26166,1439,Sí
2022,10,DURANGO,4,CUENCAME,PRI_PRD,23,13071,11,339,13421,26166,4904,Sí
2022,10,DURANGO,4,CUENCAME,PVEM_PT_MORENA_RSPD,47,13071,11,339,13421,26166,6943,Sí
