ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,PUP,MORENA,NAO,PES,RSP,FXM,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PAN_PRI_PRD_NAO,PAN_PRI_PRD_1,PAN_PRI_NAO,PAN_PRD_NAO,PRI_PRD_NAO,PAN_PRI_1,PAN_PRD_1,PAN_NAO,PRI_PRD_1,PRI_NAO,PRD_NAO,PAN_PRI_NAO_1,PAN_PRI_2,PAN_NAO_1,PRI_NAO_1,PAN_PRI_PRD_2,PAN_PRI_3,PAN_PRD_2,PRI_PRD_2,PRI_PRD_NAO_1,PRI_PRD_3,PRI_NAO_2,PRD_NAO_1,PAN_PRD_NAO_1,PAN_PRD_3,PAN_NAO_2,PRD_NAO_2,PAN_PRI_4,PAN_PRD_4,PAN_NAO_3,PRI_PRD_4,PRI_NAO_3,PRD_NAO_3,PT_PVEM,PVEM_NAO,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,PT_PVEM_PUP_MORENA,PT_PVEM_PUP,PT_PVEM_MORENA,PT_PUP_MORENA,PVEM_PUP_MORENA,PT_PVEM_1,PT_PUP,PT_MORENA,PVEM_PUP,PVEM_MORENA,PUP_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,RUTA_ACTA
20,OAXACA,147,SAN FRANCISCO TELIXTLAHUACA,6,17,21,848,4,11,320,1083,492,1210,0,228,2115,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,6802,17,118,6937,9749,
20,OAXACA,292,SAN PABLO HUITZO,5,10,17,95,11,40,518,1022,0,1436,6,12,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,3853,2,68,3923,5364,
20,OAXACA,334,SAN PEDRO Y SAN PABLO TEPOSCOLULA,5,9,4,453,14,8,265,227,0,484,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1467,883,96,2446,3373,
20,OAXACA,457,SANTIAGO CACALOXTEPEC,3,3,397,307,4,4,3,7,0,393,0,14,0,0,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1145,0,57,1202,1579,
20,OAXACA,485,SANTIAGO SUCHILQUITONGO,5,12,179,1102,14,10,91,585,0,1670,0,37,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,5223,1,150,5374,7796,
20,OAXACA,539,VILLA DE TAMAZULAPAM DEL PROGRESO,6,14,6,462,13,15,1510,16,400,916,124,13,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4191,0,98,4289,5994,
20,OAXACA,543,VILLA TEJUPAM DE LA UNION,3,5,8,58,428,2,82,8,0,786,14,6,0,2,25,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1424,0,29,1453,1913,
20,OAXACA,5,ASUNCION CUYOTEPEJI,1,2,216,6,1,3,0,0,0,72,348,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,651,0,10,661,864,
20,OAXACA,31,FRESNILLO DE TRUJANO,2,2,2,7,172,0,1,4,0,0,205,4,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,584,0,15,599,823,
20,OAXACA,32,GUADALUPE DE RAMIREZ,3,3,17,233,4,3,5,0,0,243,192,10,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,714,0,14,728,1109,
20,OAXACA,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,35,103,6960,3044,298,4954,1988,273,173,6462,2138,122,809,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,28702,18,795,29515,59733,
20,OAXACA,55,MARISCALA DE JUAREZ,7,8,87,519,8,19,291,0,213,258,382,151,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1931,0,46,1977,2873,
20,OAXACA,157,SAN JERONIMO SILACAYOAPILLA,2,2,20,290,10,0,5,0,0,292,0,12,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,636,0,16,652,1181,
20,OAXACA,179,SAN JUAN BAUTISTA SUCHITEPEC,2,2,49,30,0,112,4,0,0,108,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,307,0,7,314,415,
20,OAXACA,200,SAN JUAN IHUALTEPEC,2,2,8,162,2,0,3,0,0,122,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,305,0,8,313,532,
20,OAXACA,237,SAN MARCOS ARTEAGA,3,3,7,11,78,6,5,0,0,317,212,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,644,0,38,682,1321,
20,OAXACA,245,SAN MARTIN ZACATEPEC,2,3,4,447,130,0,3,0,0,231,0,2,0,0,10,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,831,4,10,845,1256,
20,OAXACA,258,SAN MIGUEL AHUEHUETITLAN,2,3,415,206,0,0,10,0,0,344,0,15,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1064,0,27,1091,1736,
20,OAXACA,260,SAN MIGUEL AMATITLAN,9,13,1428,664,62,10,1330,3,4,79,122,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,3718,0,84,3802,5298,
20,OAXACA,288,SAN NICOLAS HIDALGO,1,2,4,17,188,0,3,0,0,206,0,18,0,144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,582,0,3,585,825,
20,OAXACA,382,SANTA CRUZ TACACHE DE MINA,3,5,2,10,84,189,7,470,0,72,2,380,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1364,0,44,1408,2127,
20,OAXACA,456,SANTIAGO AYUQUILILLA,2,4,382,295,0,0,5,0,0,166,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,854,0,46,900,2014,
20,OAXACA,459,VILLA DE SANTIAGO CHAZUMBA,9,10,11,624,21,0,976,0,222,465,0,8,0,0,9,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2341,36,82,2459,3498,
20,OAXACA,463,SANTIAGO HUAJOLOTITLAN,4,8,145,32,6,0,332,16,0,304,606,4,6,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2216,2,89,2307,3490,
20,OAXACA,486,SANTIAGO TAMAZOLA,6,8,12,659,16,7,167,0,5,1044,0,18,32,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1971,0,54,2025,3277,
20,OAXACA,520,SANTO DOMINGO TONALA,7,13,11,629,492,19,439,0,975,737,0,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,3341,0,131,3472,6079,
20,OAXACA,534,SILACAYOAPAM,14,16,43,718,188,19,970,0,0,982,3,11,23,0,35,16,44,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,3072,0,150,3222,5526,
20,OAXACA,568,ZAPOTITLAN LAGUNAS,3,4,63,22,3,557,10,0,0,156,376,12,198,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1399,0,60,1459,2246,
20,OAXACA,71,PUTLA VILLA DE GUERRERO,18,43,74,615,135,1662,1879,168,91,2720,732,195,48,732,49,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4301,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14157,1,592,14750,24608,
20,OAXACA,85,SAN ANDRES CABECERA NUEVA,3,5,6,518,12,13,618,0,0,19,0,3,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1485,0,56,1541,2076,
20,OAXACA,184,SAN JUAN CACAHUATEPEC,7,12,59,1287,131,6,94,71,14,1481,0,15,0,0,149,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4746,0,85,4831,6696,
20,OAXACA,298,SAN PEDRO AMUZGOS,3,9,6,1146,1440,5,5,0,0,1058,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,3672,0,62,3734,4983,
20,OAXACA,378,SANTA CRUZ ITUNDUJIA,8,16,42,1649,98,25,1804,0,0,1801,0,36,0,19,42,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,5525,2,162,5689,7983,
20,OAXACA,416,SANTA MARIA IPALAPA,3,8,21,75,881,876,12,13,35,657,0,14,0,0,26,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2620,0,111,2731,3755,
20,OAXACA,448,SANTA MARIA ZACATEPEC,10,21,44,3065,156,0,376,50,84,3284,0,96,0,53,62,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,7288,2,237,7527,12278,
20,OAXACA,470,SANTIAGO JUXTLAHUACA,18,46,85,3094,154,227,1694,883,0,4527,0,109,0,1172,80,7,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13959,1,552,14512,23626,
20,OAXACA,16,CHALCATONGO DE HIDALGO,7,14,11,68,590,27,954,0,464,1165,673,30,0,32,9,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,4029,5,212,4246,6605,
20,OAXACA,78,SAN AGUSTIN ATENANGO,2,3,9,287,53,0,22,0,0,380,0,21,0,0,6,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,786,0,48,834,1582,
20,OAXACA,549,HEROICA VILLA TEZOATLAN DE SEGURA Y LUNA CUNA DE LA INDEPENDENCIA DE OAXACA,13,20,178,800,111,681,725,29,0,871,377,46,156,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,4311,2,203,4516,9347,
20,OAXACA,553,HEROICA CIUDAD DE TLAXIACO,20,60,247,2935,174,1734,850,195,634,2627,190,4569,0,1621,0,0,0,0,22,54,3,0,2,11,1,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19395,6,493,19894,31664,
20,OAXACA,183,SAN JUAN BAUTISTA VALLE NACIONAL,15,35,145,798,200,2665,963,560,1073,1718,2535,812,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,11750,0,390,12140,17710,
20,OAXACA,560,VILLA DE ETLA,4,14,39,1447,12,920,86,200,45,1626,317,24,147,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,5073,2,113,5188,8417,
20,OAXACA,12,EL BARRIO DE LA SOLEDAD,10,22,107,2236,26,21,34,0,0,3391,11,46,0,150,63,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,6109,0,119,6228,10408,
20,OAXACA,15,CHAHUITES,7,15,4,7,20,2816,339,,,1776,,33,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4995,0,62,5057,8357,
20,OAXACA,57,MATIAS ROMERO AVENDAÑO,25,58,2768,2564,0,603,3140,258,83,6181,89,161,142,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,16616,5,387,17008,29683,
20,OAXACA,72,REFORMA DE PINEDA,2,4,0,545,3,670,122,147,,142,,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630,0,20,1650,2308,
20,OAXACA,199,SAN JUAN GUICHICOVI,23,52,25,452,8496,25,135,261,0,3732,0,100,1694,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,15696,556,379,16631,22973,
20,OAXACA,325,SAN PEDRO TAPANATEPEC,9,21,1867,70,24,0,35,0,0,4336,0,43,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,6453,1,168,6622,10493,
20,OAXACA,427,SANTA MARIA PETAPA,10,21,58,2198,72,154,170,34,0,5315,25,68,0,0,32,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,8133,1,157,8291,11875,
20,OAXACA,481,SANTIAGO NILTEPEC,7,10,20,1137,45,9,334,0,0,1598,0,4,35,0,21,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,3462,0,62,3524,4411,
20,OAXACA,509,SANTO DOMINGO INGENIO,5,12,13,945,11,19,187,0,0,426,1206,16,15,1957,33,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,4855,0,198,5053,6673,
20,OAXACA,525,SANTO DOMINGO ZANATEPEC,9,18,25,1302,72,14,222,580,0,3029,959,20,32,11,56,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,6337,0,113,6450,9183,
20,OAXACA,376,SANTA CRUZ AMILPAS,4,15,112,143,17,15,166,84,461,1583,17,53,1505,133,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,5907,4,122,6033,9673,
20,OAXACA,392,SANTA LUCIA DEL CAMINO,23,66,1406,3480,151,86,4016,3895,475,6390,477,315,98,1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,22571,8,628,23207,40249,
20,OAXACA,537,SOLEDAD ETLA,3,8,27,32,522,396,536,12,254,451,8,767,83,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,3105,0,109,3214,4681,
20,OAXACA,154,SAN JACINTO AMILPAS,5,18,131,516,986,978,1169,42,136,1290,367,195,273,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,6639,4,112,6755,11540,
20,OAXACA,66,OAXACA DE JUAREZ,157,392,7564,30488,903,1357,2797,2221,831,60030,2106,1613,905,3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,218,8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,114951,72,2866,117889,227565,
20,OAXACA,26,CUILAPAM DE GUERRERO,7,29,1112,935,77,827,325,3788,416,2207,27,168,1719,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,12085,2,279,12366,17930,
20,OAXACA,386,SANTA CRUZ XOXOCOTLAN,20,108,2794,7181,2575,290,1085,902,573,13299,4161,337,,,,,,,1211,368,105,98,42,222,87,41,93,80,45,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487,17,86,82,80,15,14,232,20,61,107,36790,5,1274,38069,70855,
20,OAXACA,566,VILLA DE ZAACHILA,7,46,1821,1092,868,834,2790,253,1621,3284,835,1564,193,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,343,588,1222,,,,,,,,,,,,,,,,,,,,,,,,17520,5,477,18002,30415,
20,OAXACA,8,ASUNCION OCOTLAN,3,5,57,15,6,347,123,0,0,139,250,10,0,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1466,0,83,1549,2520,
20,OAXACA,17,CIENEGA DE ZIMATLAN,2,4,23,671,76,11,534,0,0,375,0,4,16,0,14,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1734,1,49,1784,2505,
20,OAXACA,67,OCOTLAN DE MORELOS,15,32,443,254,74,2438,1541,726,0,2321,65,59,106,2419,11,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,10464,7,454,10925,17576,
20,OAXACA,100,SAN ANTONINO CASTILLO VELASCO,4,9,13,854,16,13,869,0,0,450,0,3,9,342,13,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2589,0,97,2686,4395,
20,OAXACA,293,SAN PABLO HUIXTEPEC,6,13,177,930,0,1588,808,0,306,480,0,19,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1324,,,,,,,,,,,,,,,,,,,,,,,5648,2,190,5840,7729,
